listing_id,listing_url,host_id,description,host_name,DISTRICTE,latitude,longitude,minimum_nights,last_review,calculated_host_listings_count,availability_365,NUMERO_REGISTRE_GENERALITAT,Tipo,TipoDescripcion,CODI_DISTRICTE,CODI_BARRI
3009,https://www.airbnb.com/rooms/23316067,158023606,"Enjoy unforgettable days in this beautiful apartment with lovely balconies, it is located on Enric Granados Street, just a few minutes away from Rambla Catalunya and Paseo de Gracia, one of the most exclusive areas of the city. <br /> <br />The apartment comfortably sleeps 6 people. It features 1 bedroom with a double bed, one which has 2 single beds and also a double sofa bed in the living room. Also this apartment has a fully equipped kitchen, a bathroom with a shower and a spacious living room.  <br /> <br />The balconies are perfect for letting lots of natrual light into the apartment and this adds to the beauty of the apartment.  <br /> <br />Additional Information: <br /> <br />- There are stairs before reaching the elevator-       Parties in the apartment are strictly not allowed.-       It is very important to respect the noise level (people, music) during the whole stay.-       The perfect choice for families or groups of friends (Preference Age: over 24 years). <br />The apar",Habitat Apartments,EIXAMPLE,41.39367,2.15474,1,2022-11-14,137,192,HUTB-011026,2,Con Licenia,2,7.5
3111,https://www.airbnb.com/rooms/24025489,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br /> <br />The Jazz BCN Apartments building is strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Recently renovated, each apartment combines stylish and modern furnishing details. <br /> <br />Cool Jazz 41 apartment takes its name from the genre Cool Jazz; soft, thoughtful and quiet musical style. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a kitchen open to dining room and a living room with plenty of natural light. It will be the ideal place to enjoy a dream vacation with all services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours ar",Habitat Apartments,HORTA-GUINARDÓ,41.41275,2.17632,1,2022-12-01,137,179,HUTB-011223,2,Con Licenia,7,38.0
3410,https://www.airbnb.com/rooms/27588709,158023606,"Enjoy unforgettable days in this amazing apartment with lovely balconies. <br /><br />It is located on Enric Granados Street, just a few minutes away from Rambla Catalunya and Paseo de Gracia, one of the most exclusive areas of the city.<br />The apartment comfortably sleeps 6 people with 1 bedroom with double bed, one with 2 single beds and also a double sofa bed in the living room. <br /><br />As well as this there is a fully equipped kitchen, a bathroom with bathtub and shower and a spacious living room. <br /><br />The apartment features lovely balconies that fill the apartment with natural light<br /><br />Additional Information:-  There are stairs before reaching the elevator<br /><br />- Some furniture and decoration may change in bedrooms and bathroom.-       Parties in the apartment are strictly not allowed.-       It is very important to respect the noise level (people, music) during the whole stay.-       The perfect choice for families or groups of friends (Preference Age: ",Habitat Apartments,EIXAMPLE,41.39343,2.1541,1,2022-11-29,137,184,HUTB-008822,2,Con Licenia,2,7.5
3533,https://www.airbnb.com/rooms/29026668,158023606,"Step from a tree-lined boulevard into a magnificent neoclassical building. An exquisitely restored top-floor home boasts intricately tiled floors, internal pillars, and ornate stucco. Roomy living and dining areas are dotted with mid-century accents.<br /><br />Additional Information:<br />-Air conditioning in each room (except the bathrooms).<br /><br /><b>License number</b><br />HUTB-010912",Habitat Apartments,EIXAMPLE,41.39764,2.16766,1,2022-08-25,137,135,HUTB-010912,2,Con Licenia,2,7.5
3540,https://www.airbnb.com/rooms/29047377,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. It preserves the traditional high ceiling, exposed wooden beams, big windows and balconies, yet it was recently renovated. Accommodating 5 people, the apartment has a comfortable living room, a fully equipped kitchen with a dining area, two double bedrooms, a single bedroom including a dressing room and two bathrooms. The apartment features typical Eixample neighborhood balconies.   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our clients ab",Habitat Apartments,EIXAMPLE,41.39197,2.15905,1,2022-08-31,137,184,HUTB-004573,2,Con Licenia,2,7.5
3541,https://www.airbnb.com/rooms/29047393,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. It preserves the traditional high ceiling, exposed wooden beams, big windows and balconies, yet it was recently renovated. Accommodating 5 people, the apartment has a spacious living room, a fully equipped kitchen with a dining area, two double bedrooms, a single bedroom and two bathrooms. The apartment features typical Eixample neighborhood balconies.   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our clients about the competent regulations",Habitat Apartments,EIXAMPLE,41.39359,2.1585,1,2022-11-16,137,172,HUTB-004570,2,Con Licenia,2,7.5
3542,https://www.airbnb.com/rooms/29047395,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. It preserves the traditional high ceiling, exposed wooden beams, big windows and balconies, yet it was recently renovated. Accommodating 5 people, the apartment has a spacious living room connected with a fully equipped kitchen and a dining area, two double bedrooms, a single bedroom and two bathrooms. The apartment features typical Eixample neighborhood balconies.   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our clients about the competen",Habitat Apartments,EIXAMPLE,41.39187,2.15896,1,2022-11-28,137,134,HUTB-004574,2,Con Licenia,2,7.5
3543,https://www.airbnb.com/rooms/29047407,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. It preserves the traditional high ceiling, exposed wooden beams, big windows and balconies, yet it was recently renovated. Accommodating 5 people, the apartment has a spacious living room with a dining area, fully equipped kitchen, two double bedrooms, a single bedroom and a bathroom.   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our clients about the competent regulations to fulfill. <br /><br />City tax:<br />4,40 € per night and person w",Habitat Apartments,EIXAMPLE,41.39374,2.15867,1,2022-11-12,137,189,HUTB-004568,2,Con Licenia,2,7.5
3545,https://www.airbnb.com/rooms/29047430,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. It preserves the traditional high ceiling, exposed wooden beams, big windows and balconies, yet it was recently renovated. Accommodating 6 people, this huge apartment has a spacious living room with a dining area and a desk as well, a fully equipped kitchen, two double bedrooms, one of which has a bathroom in suite, a twin bedroom with bunk beds and another bathroom.   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our clients about the compet",Habitat Apartments,EIXAMPLE,41.39329,2.15709,1,2022-11-15,137,157,HUTB-004567,2,Con Licenia,2,7.5
3546,https://www.airbnb.com/rooms/29047445,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. The apartment is a penthouse one, which means it is on the top floor and has a lovely terrace to relax or have a meal in. It is the ideal place for a couple’s stay. This attic apartment has a cosy living room connected with the fully equipped kitchen and the dining area. There is one double bedroom, bathroom and a terrace that is accessible through the living room.   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our clients about the competen",Habitat Apartments,EIXAMPLE,41.39373,2.15896,1,2022-11-24,137,165,HUTB-004576,2,Con Licenia,2,7.5
3547,https://www.airbnb.com/rooms/29047459,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. It preserves the traditional high ceiling, exposed wooden beams, big windows and balconies, yet it was recently renovated. Accommodating 5 people, the apartment has a spacious living room connected with the kitchen, two double bedrooms, one single bedroom and two fully equipped bathrooms. The apartment features typical Eixample neighborhood balconies.   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our clients about the competent regulations ",Habitat Apartments,EIXAMPLE,41.39339,2.15687,1,2022-10-13,137,183,HUTB-007635,2,Con Licenia,2,7.5
3548,https://www.airbnb.com/rooms/29047473,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. It preserves the traditional high ceiling, big windows and pretty balconies, yet it was recently renovated. Accommodating 5 people, the apartment has a living room with a comfy couch & armchair, a fully equipped kitchen with a dining table, two double bedrooms, one single bedroom and two fully equipped bathrooms. The apartment features typical Eixample neighborhood balconies and is decorated with interesting design features.   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3",Habitat Apartments,EIXAMPLE,41.39181,2.15909,1,2022-11-16,137,180,HUTB-004787,2,Con Licenia,2,7.5
3549,https://www.airbnb.com/rooms/29047487,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. It preserves the traditional high ceiling, exposed wooden beams, big windows and balconies, yet it was recently renovated. Accommodating 6 people, the apartment has a spacious and bright living room with a dining area, a fully equipped kitchen, two double bedrooms, one twin bedroom and two fully equipped bathrooms. The apartment features typical Eixample neighborhood balconies.   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our clients about",Habitat Apartments,EIXAMPLE,41.39364,2.15778,1,2022-11-24,137,144,HUTB-004564,2,Con Licenia,2,7.5
3590,https://www.airbnb.com/rooms/29168321,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. It preserves its traditional high ceilings, large windows and pretty balconies, yet it was recently renovated & is decorated in an orginal way. Accommodating 5 people, the apartment has a living room, a fully equipped kitchen with a dining table, a double bedroom, a twin bedroom, a single bedroom and two fully equipped bathrooms. The apartment features typical Eixample neighborhood balconies.   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to ou",Habitat Apartments,EIXAMPLE,41.39309,2.15933,1,2022-12-01,137,147,HUTB-004572,2,Con Licenia,2,7.5
3591,https://www.airbnb.com/rooms/29168355,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. It preserves the traditional high ceiling, exposed wooden beams, big windows and balconies, yet it was recently renovated.<br />Accommodating 5 people, the apartment has a spacious living room connected with a fully equipped kitchen and a dining area, two double bedrooms, a single bedroom and two bathrooms. The apartment features typical Eixample neighborhood balconies.<br />  <br /><br />City tax:<br />2.4750 € per night and person will be added to the total price.<br /> - The city tax will apply to a maximum of 7 nights.<br /> - The city tax does not apply to those under 17 years.<br /><br /> Size: 80 m2. <br /> <br />Amenities: Bed Linen  Towels, Central Heating, air conditioning, Free Wireless Internet, Elevator, No Pets Allowed, Safe Deposit, Baby cot, Baby high chair, No parties, Suitable for children; <br />Bathroom: shower, washbasin , toilet, Hair Dryer, Toiletries",Habitat Apartments,EIXAMPLE,41.39378,2.15844,1,2022-11-10,137,186,HUTB-004575,2,Con Licenia,2,7.5
3592,https://www.airbnb.com/rooms/29168380,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. It preserves the traditional high ceiling, exposed wooden beams, big windows and balconies, yet it was recently renovated. Accommodating 5 people, the apartment has a cosy living room, a fully equipped kitchen with a dining table for meals together, a double bedroom, a twin bedroom, a single bedroom and two bathrooms. The apartment features typical Eixample neighborhood balconies.   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our clients ab",Habitat Apartments,EIXAMPLE,41.39357,2.15937,1,2022-11-23,137,185,HUTB-004569,2,Con Licenia,2,7.5
3599,https://www.airbnb.com/rooms/29406276,158023606,"Jazz BCN Apartments is a new  concept of  accommodation in Barcelona inspired by the Jazz genre. A  place designed  for people looking for comfort, style and all amenities  included. <br /> <br />Jazz BCN Apartments buildings are strategically  located in a quiet  residential area of Eixample, just 5 minutes from the  Sagrada Familia.  Each apartment combines stylish  and modern  furnishing details.  <br /> <br />Hot Jazz 42 apartment takes its name from the   genre Hot Jazz; polished melodies and wind instruments. Following this   concept, the apartment has been designed to provide an atmosphere of   tranquility. As well, it features two pleasant bedrooms, a fully   equipped kitchen and a living room with plenty of natural light nice  terrace. It will  be the ideal place to enjoy a dream vacation thanks to  it nice terrace.  <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hou",Habitat Apartments,EIXAMPLE,41.41077,2.17586,1,2022-12-02,137,194,HUTB-011343,2,Con Licenia,2,7.5
3600,https://www.airbnb.com/rooms/29407312,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. The modern and luxurious design make this apartment stand out. The apartment accommodates up to 8 people in its total of 4 double bedrooms. This huge elegantly decorated apartment offers a spacious living room, a dining room, a fully equipped kitchen, two bathrooms, a balcony and an interior balcony area to relax in.<br /><br /><b>The space</b><br />COVID-19 prevention: <br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate: <br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles. <br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients. <br /> 3) The necessary information to our clients about the competent regulations to fulfill. ",Habitat Apartments,EIXAMPLE,41.39914,2.16993,1,2022-10-06,137,193,HUTB-004868,2,Con Licenia,2,7.5
3601,https://www.airbnb.com/rooms/29407337,158023606,"Admire the stunning architecture from the cozy balcony of this graceful apartment. The home exudes an air of elegance with decorative coving and ceiling roses. It boasts eye-catching lighting solutions, tiled flooring, and exposed wooden beams.<br /><br /><b>License number</b><br />HUTB-004869",Habitat Apartments,EIXAMPLE,41.39802,2.17167,1,2022-10-25,137,164,HUTB-004869,2,Con Licenia,2,7.5
3602,https://www.airbnb.com/rooms/29407338,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. The impeccable design elements in this apartment make it stand out. The apartment accommodates 8 people. The master bedroom offers a large elegant bathroom en-suite. There is also a comfortable double bedroom with small balcony, and a twin bedroom. The spacious living room, with balconies, offers a relaxing space to wind down & a sofa bed for two guests.<br /><br /><b>The space</b><br />There is a fully equipped kitchen with dining area, and a second bathroom as well. <br />ADDITIONAL INFORMATION <br />Final cleaning: 90EUR <br />Weekly cleaning not included. Extra cleaning services can be arranged. <br />Note: This apartment is for monthly stays of more than 31 nights. <br /> <br />IMPORTANT ABOUT THE DAMAGE DEPOSIT <br />- 1 month of stay: 25% of the month <br />- Stay from 2 to 4 months: 50% of the month <br />- 5+ months of stay: 1 month <br /> <br />-The consumptions A",Habitat Apartments,EIXAMPLE,41.3977,2.17073,1,2022-09-19,137,244,HUTB-004871,2,Con Licenia,2,7.5
3622,https://www.airbnb.com/rooms/29642165,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. It preserves the traditional high ceiling, exposed wooden beams, big windows and balconies, yet it was recently renovated. Accommodating 5 people, the apartment has a spacious and bright living room with a dining area, a fully equipped kitchen, a master bedroom with a bathroom in suite, another bathroom is shared between a double bedroom and a single bedroom. The apartment features typical Eixample neighborhood balconies.   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) T",Habitat Apartments,EIXAMPLE,41.39143,2.1573,1,2022-11-30,137,172,HUTB-004565,2,Con Licenia,2,7.5
3993,https://www.airbnb.com/rooms/34105182,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br /> <br />Jazz BCN Apartments building is strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Each apartment combines stylish and modern furnishing details. <br /> <br />Cool Jazz 12 apartment takes its name from the genre Cool Jazz; soft, thoughtful and quiet musical style. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a kitchen open to dining room and a living room with plenty of natural light. It will be the ideal place to enjoy a dream vacation with all services included. <br /> <br />* Recommended for families.  <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours are subject to change. <b",Habitat Apartments,SANT MARTÍ,41.41064,2.17751,1,2022-12-01,137,156,HUTB-011214,2,Con Licenia,10,68.5
3994,https://www.airbnb.com/rooms/34105188,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br /> <br />The Jazz BCN Apartments building is strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Each apartment combines stylish and modern furnishing details. <br /> <br />Cool Jazz 21 apartment takes its name from the genre Cool Jazz; soft, thoughtful and quiet musical style. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a kitchen open to dining room and a living room with plenty of natural light. It will be the ideal place to enjoy a dream vacation with all services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours are subject to change.",Habitat Apartments,EIXAMPLE,41.41065,2.17675,1,2022-12-03,137,157,HUTB-011217,2,Con Licenia,2,7.5
3995,https://www.airbnb.com/rooms/34105202,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br /> <br />The Jazz BCN Apartments building is strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Each apartment combines stylish and modern furnishing details. <br /> <br />Cool Jazz 24 apartment takes its name from the genre Cool Jazz; soft, thoughtful and quiet musical style. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, an equipment kitchen and a living room with plenty of natural light and nice balcony. It will be the ideal place to enjoy a dream vacation with all services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours are subject to",Habitat Apartments,SANT MARTÍ,41.41277,2.17669,1,2022-11-18,137,185,HUTB-011239,2,Con Licenia,10,68.5
3996,https://www.airbnb.com/rooms/34105210,158023606,"Jazz BCN Apartments is a new concept of accommodation  in Barcelona inspired by the Jazz    genre. A place designed for people  looking for comfort, style and all    amenities included. <br /> <br />Jazz  BCN Apartments building is    strategically located in a quiet residential  area of Eixample, just 5    minutes from the Sagrada Familia. Recently  renovated, each apartment    combines stylish and modern furnishing  details. <br /> <br />Cool Jazz 32 apartment takes its  name from the genre Cool Jazz; soft, thoughtful and quiet    musical style.  Following this concept, the apartment has been designed    to provide an  atmosphere of tranquility. As well, it features two    pleasant bedrooms, a  kitchen open to dining room and a living room with    plenty of natural  light. It will be the ideal place to enjoy a dream    vacation with all  services included. <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the bu",Habitat Apartments,EIXAMPLE,41.4109,2.17606,1,2022-11-28,137,153,HUTB-011218,2,Con Licenia,2,7.5
4242,https://www.airbnb.com/rooms/36344020,158023606,"This apartment is located in the central Eixample area full of bars, restaurants, stores and architectural spots. It preserves the traditional high ceiling, exposed wooden beams, big windows and balconies, yet it was recently renovated.<br /><br /><b>The space</b><br />Accommodating 6 people, this huge apartment has a spacious living room with a dining area and a desk as well, a fully equipped kitchen, two double bedrooms an two twins bedroom. Important announcement: <br />- Parties are strictly prohibited in the apartment. <br />- It is very important to respect the noise level (people, music) during the entire stay. <br />- The perfect option for families. <br /> <br />ADDITIONAL INFORMATION <br />Final cleaning: 90 eur. <br />Weekly cleaning not included. Extra cleaning services can be coordinated. <br />Note: This apartment is for monthly stays of more than 31 nights. <br /> <br />IMPORTANT ABOUT THE DAMAGE DEPOSIT <br />- 1 month stay: 25% of the month <br />- Stay 2 to 4 months: ",Habitat Apartments,EIXAMPLE,41.39323,2.15916,1,2022-08-31,137,244,HUTB-004566,2,Con Licenia,2,7.5
4330,https://www.airbnb.com/rooms/37232145,158023606,"Boqueria Plaza 11 is a lovely accommodation in Barcelona, with all the amenities included for an unforgettable time in the city. <br /><br />It has a strategic location next to las Ramblas and la Boqueria Market, just few steps from Plaza Catalunya.<br /><br />The apartment has been recently renovated with modern and elegant style. It features 3 bedrooms, one complete bathroom and one toilet. Also, it has a large and bright living room with comfortable sofa, small balcony and dining table for 4. A few steps away is the fully equipped kitchen.<br /><br />Ideal for families or a group of friends, it can accommodate up to 5 people.<br /><br />ADDITIONAL INFORMATION<br />Final cleaning: 90 EUR<br />Weekly cleaning not included. Extra cleaning services can be coordinated.<br />Note: This apartment is for monthly stays of more than 31 nights.<br /><br />IMPORTANT ABOUT THE DAMAGE DEPOSIT<br />- 1 month stay: 50% of the month<br />- Stay 2 to 4 months: 1 month<br />- 5+ months of stay: 2 mont",Habitat Apartments,CIUTAT VELLA,41.38112,2.16942,1,2022-09-01,137,244,Exempt,1,Exentos ilegales,1,2.5
4331,https://www.airbnb.com/rooms/37232180,158023606,"Boqueria Plaza 21 is a lovely accommodation in Barcelona, with all the amenities included for an unforgettable time in the city.<br /><br /><b>The space</b><br />It has a strategic location next to las Ramblas and la Boqueria Market, just few steps from Plaza Catalunya.  <br /> <br />The apartment has been recently renovated with modern and elegant style. It features 3 bedrooms, one complete bathroom and one toilet. Also, it has a large and bright living room with comfortable sofa, small balcony and dining table for 4. A few steps away is the fully equipped kitchen. <br /> <br />Ideal for families or a group of friends, it can accommodate up to 5 people. <br /> <br />ADDITIONAL INFORMATION <br />Final cleaning: 90EUR <br />Weekly cleaning not included. Extra cleaning services can be coordinated. <br />Note: This apartment is for monthly stays of more than 31 nights. <br /> <br />IMPORTANT ABOUT THE DAMAGE DEPOSIT <br />- 1 month stay: 25% of the month <br />- Stay 2 to 4 months: 50% of",Habitat Apartments,CIUTAT VELLA,41.38289,2.16906,1,2022-08-16,137,255,Exempt,1,Exentos ilegales,1,2.5
4728,https://www.airbnb.com/rooms/40960492,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br /> <br />Jazz BCN Apartments building is strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Each apartment combines stylish and modern furnishing details. <br /> <br />Cool Jazz 71 apartment takes its name from the genre Cool Jazz; soft, thoughtful and quiet musical style. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a kitchen open to dining room and a living room with plenty of natural light. It will be the ideal place to enjoy a dream vacation with all services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours are subject to change. <br",Habitat Apartments,SANT MARTÍ,41.41108,2.17815,1,2022-11-16,137,158,HUTB-011235,2,Con Licenia,10,68.5
5267,https://www.airbnb.com/rooms/44482243,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br /> <br />Jazz BCN Apartments buildings are strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Each apartment combines stylish and modern furnishing details. <br /> <br />Hot Jazz 12 apartment takes its name from the genre Hot Jazz; polished melodies and wind instruments. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a fully equipped kitchen and a living room with plenty of natural light nice terrace. It will be the ideal place to enjoy a dream vacation thanks to it nice terrace. <br /> <br />* Recommended for familoes. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours are subject to change",Habitat Apartments,SANT MARTÍ,41.41228,2.17614,1,2022-11-26,137,187,HUTB-011338,2,Con Licenia,10,68.5
5769,https://www.airbnb.com/rooms/49334743,158023606,"Completely renovated apartment located a short distance from the great castle and the magic fountain of Montjuic. Also nearby is the famous Arenas shopping centre, which used to be a bullfight stadium in the past, where you can enjoy beautiful views in the upper part of the building, as well as try the characteristic gastronomy of our city in one of the restaurants here. The Plaza España area is incredibly developed and offers numerous entertainment facilities such as restaurants, bars, nightclubs, and excellent transport connections.<br /><br />The apartment is located in a quiet building, with a large adequate hall with a small ramp. Plaza España Urban offers a cozy kitchen, fully equipped with the appliances and utensils necessary for your stay, a bright living room which connects to a small terrace with exterior views & strategically furnished with a table and two chairs to enjoy sunny days. Both the main bedroom and the two single bedrooms are fresh and simple in style, each suita",Habitat Apartments,SANTS-MONTJUÏC,41.37163,2.14302,1,2022-11-28,137,149,HUTB-000144,2,Con Licenia,3,14.5
5877,https://www.airbnb.com/rooms/49555945,158023606,"The Alibei 2 apartment offers 2 bedrooms, a bathroom with bath and shower, a well-equipped kitchen, a spacious living room and two pretty balconies with lovely views of the south side of Barcelona.<br /><br />It is located a stones throw from the famous Arc De Triomf Monument and also a 5 minute walk from the beautiful Parc de La Ciutadella. It is a quiet and elegant apartment, perfect for a stay with your family.  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our clients about the competent regulations to fulfill. <br /><br />City tax:<br />4,40 € per n",Habitat Apartments,EIXAMPLE,41.39282,2.17813,1,2022-11-01,137,136,HUTB-003663,2,Con Licenia,2,7.5
